country,iso3,Year,coal_production_twh,oil_production_twh,gas_production_twh,total_production_twh
Brazil,BRA,2016,31.147717,1589.9031,241.23578,1862.286597
Brazil,BRA,2017,25.328682,1658.9243,271.8142,1956.067182
Brazil,BRA,2018,27.44856,1635.2148,251.62358,1914.28694
Brazil,BRA,2019,25.144266,1758.4464,257.46527,2041.055936
Brazil,BRA,2020,27.919014,1853.1815,242.3634,2123.463914
Brazil,BRA,2021,33.79059,1824.885,243.32677,2102.00236
Brazil,BRA,2022,30.290945,1898.2006,230.02669,2158.518235
Brazil,BRA,2023,30.168175,2134.9583,234.22762,2399.3540949999997
Brazil,BRA,2024,29.57457,2112.8518,228.38542,2370.81179
Brazil,BRA,2025,32.180573,2367.314,265.6822,2665.176773
Brunei,BRN,1965,,46.112648,,46.112648
Brunei,BRN,1966,,55.365944,,55.365944
Brunei,BRN,1967,,59.99259,,59.99259
Brunei,BRN,1968,,70.595436,,70.595436
Brunei,BRN,1969,,71.55922,,71.55922
Brunei,BRN,1970,,78.49919,2.13525,80.63444
Brunei,BRN,1971,,74.450874,2.11575,76.566624
Brunei,BRN,1972,,105.390366,4.343625,109.733991
Brunei,BRN,1973,,132.97913,18.968626,151.947756
Brunei,BRN,1974,,113.27886,41.17425,154.45310999999998
Brunei,BRN,1975,,106.60954,53.9955,160.60504
Brunei,BRN,1976,,123.52781,71.214,194.74181
Brunei,BRN,1977,,129.12744,81.7245,210.85194
Brunei,BRN,1978,,136.49191,80.10113,216.59303999999997
Brunei,BRN,1979,,148.17535,83.91825,232.0936
Brunei,BRN,1980,,136.24884,84.230255,220.479095
Brunei,BRN,1981,,98.43889,81.548996,179.987886
Brunei,BRN,1982,,100.906044,81.4515,182.357544
Brunei,BRN,1983,,101.63282,84.95175,186.58456999999999
Brunei,BRN,1984,,97.92559,85.96575,183.89134
Brunei,BRN,1985,,95.0956,83.80613,178.90173
Brunei,BRN,1986,,93.74967,84.025505,177.775175
Brunei,BRN,1987,,87.97889,83.8305,171.80939
Brunei,BRN,1988,,85.20507,87.09675,172.30182000000002
Brunei,BRN,1989,,84.88347,85.3515,170.23497
Brunei,BRN,1990,,86.03725,87.02363,173.06088
Brunei,BRN,1991,,93.08701,88.335,181.42201
Brunei,BRN,1992,,103.771866,95.082,198.85386599999998
Brunei,BRN,1993,,99.33859,100.67363,200.01222
Brunei,BRN,1994,,101.653,101.31225,202.96525000000003
Brunei,BRN,1995,,99.32618,114.66975,213.99593
Brunei,BRN,1996,,93.999794,113.67525,207.675044
Brunei,BRN,1997,,92.58174,113.763,206.34474
Brunei,BRN,1998,,89.11289,105.01725,194.13013999999998
Brunei,BRN,1999,,103.66081,109.473,213.13380999999998
Brunei,BRN,2000,,110.308174,110.1555,220.463674
Brunei,BRN,2001,,115.73349,111.12075,226.85424
Brunei,BRN,2002,,119.65385,111.72525,231.3791
Brunei,BRN,2003,,122.04537,120.4515,242.49687
Brunei,BRN,2004,,120.05514,119.26823,239.32337
Brunei,BRN,2005,,117.379524,117.09443,234.473954
Brunei,BRN,2006,,125.68926,122.561264,248.25052399999998
Brunei,BRN,2007,,110.43321,119.47629,229.9095
Brunei,BRN,2008,,99.55133,118.49997,218.0513
Brunei,BRN,2009,,95.62808,111.286095,206.914175
Brunei,BRN,2010,,97.98434,119.75348,217.73782
Brunei,BRN,2011,,94.01258,124.78791,218.80049
Brunei,BRN,2012,,90.57037,122.512764,213.083134
Brunei,BRN,2013,,76.48024,119.01314,195.49338
Brunei,BRN,2014,,71.56504,126.88147,198.44651
Brunei,BRN,2015,,71.83905,132.91452,204.75357000000002
Brunei,BRN,2016,,68.595314,129.42845,198.023764
Brunei,BRN,2017,,63.8205,128.54909,192.36959000000002
Brunei,BRN,2018,,62.948265,125.65272,188.600985
Brunei,BRN,2019,,68.62962,129.80136,198.43097999999998
Brunei,BRN,2020,,62.556503,126.4079,188.964403
Brunei,BRN,2021,,60.54044,115.34709,175.88753
Brunei,BRN,2022,,52.02172,105.931,157.95272
Brunei,BRN,2023,,50.559364,99.82059,150.379954
Brunei,BRN,2024,,56.392567,103.65616,160.04872699999999
Brunei,BRN,2025,,60.913963,105.020256,165.934219
Bulgaria,BGR,1981,54.998016,,,54.998016
Bulgaria,BGR,1982,60.48164,,,60.48164
Bulgaria,BGR,1983,60.815742,,,60.815742
Bulgaria,BGR,1984,60.702023,,,60.702023
Bulgaria,BGR,1985,57.954987,,,57.954987
Bulgaria,BGR,1986,65.98148,,,65.98148
Bulgaria,BGR,1987,68.92223,,,68.92223
Bulgaria,BGR,1988,63.966427,,,63.966427
Bulgaria,BGR,1989,64.21583,,,64.21583
Bulgaria,BGR,1990,59.206818,,,59.206818
Bulgaria,BGR,1991,54.24859,,,54.24859
Bulgaria,BGR,1992,62.57489,,,62.57489
Bulgaria,BGR,1993,60.6359,,,60.6359
Bulgaria,BGR,1994,58.66628,,,58.66628
Bulgaria,BGR,1995,61.48518,,,61.48518
Bulgaria,BGR,1996,62.819492,,,62.819492
Bulgaria,BGR,1997,58.28521,,,58.28521
Bulgaria,BGR,1998,58.922813,,,58.922813
Bulgaria,BGR,1999,49.729588,,,49.729588
Bulgaria,BGR,2000,49.948257,,,49.948257
Bulgaria,BGR,2001,52.30418,,,52.30418
Bulgaria,BGR,2002,51.501152,,,51.501152
Bulgaria,BGR,2003,54.025444,,,54.025444
Bulgaria,BGR,2004,52.780746,,,52.780746
Bulgaria,BGR,2005,48.58942,,,48.58942
Bulgaria,BGR,2006,50.09491,,,50.09491
Bulgaria,BGR,2007,56.339363,,,56.339363
Bulgaria,BGR,2008,56.53614,,,56.53614
Bulgaria,BGR,2009,53.578606,,,53.578606
Bulgaria,BGR,2010,57.516132,,,57.516132
Bulgaria,BGR,2011,72.23262,,,72.23262
Bulgaria,BGR,2012,65.2704,,,65.2704
Bulgaria,BGR,2013,55.695232,,,55.695232
Bulgaria,BGR,2014,59.645885,,,59.645885
Bulgaria,BGR,2015,68.23731,,,68.23731
Bulgaria,BGR,2016,59.52442,,,59.52442
Bulgaria,BGR,2017,66.27609,,,66.27609
Bulgaria,BGR,2018,59.474857,,,59.474857
Bulgaria,BGR,2019,55.068783,,,55.068783
Bulgaria,BGR,2020,43.987392,,,43.987392
Bulgaria,BGR,2021,54.900787,,,54.900787
Bulgaria,BGR,2022,68.70899,,,68.70899
Bulgaria,BGR,2023,40.82317,,,40.82317
Bulgaria,BGR,2024,29.93213,,,29.93213
Bulgaria,BGR,2025,34.297043,,,34.297043
Canada,CAN,1965,,510.25665,,510.25665
Canada,CAN,1966,,560.70734,,560.70734
Canada,CAN,1967,,612.91425,,612.91425
Canada,CAN,1968,,664.29785,,664.29785
Canada,CAN,1969,,723.5958,,723.5958
Canada,CAN,1970,,814.8895,540.1628,1355.0522999999998
Canada,CAN,1971,,874.15466,590.55,1464.7046599999999
Canada,CAN,1972,,1008.47394,666.75,1675.2239399999999
Canada,CAN,1973,,1166.6589,714.375,1881.0339
Canada,CAN,1974,,1097.7156,699.5541,1797.2696999999998
Canada,CAN,1975,,948.7265,714.5655,1663.292
Canada,CAN,1976,,875.7928,720.852,1596.6448
Canada,CAN,1977,,878.9293,757.2375,1636.1668
Canada,CAN,1978,,874.4582,730.758,1605.2162
Canada,CAN,1979,,1003.3732,770.5725,1773.9457
Canada,CAN,1980,,968.42413,712.2795,1680.70363
Canada,CAN,1981,269.31723,876.45544,688.2765,1834.0491699999998
Canada,CAN,1982,285.6331,867.18097,722.47125,1875.28532
Canada,CAN,1983,296.1142,913.65857,679.5135,1889.28627
Canada,CAN,1984,387.88895,974.7762,744.75977,2107.42492
Canada,CAN,1985,413.09222,996.51917,805.13684,2214.74823
Canada,CAN,1986,383.92166,997.1099,755.1515,2136.18306
Canada,CAN,1987,387.20447,1050.1238,818.5652,2255.89347
Canada,CAN,1988,448.3875,1105.9545,945.2686,2499.6106
Canada,CAN,1989,477.33334,1077.1763,1004.26935,2558.7789900000002
Canada,CAN,1990,464.7503,1078.7738,1034.4779,2578.002
Canada,CAN,1991,485.54883,1084.0847,1088.7856,2658.41913
Canada,CAN,1992,431.53613,1129.9681,1199.6471,2761.1513299999997
Canada,CAN,1993,458.69806,1189.5297,1320.6403,2968.86806
Canada,CAN,1994,482.01917,1240.8297,1429.4711,3152.31997
Canada,CAN,1995,500.22507,1301.4706,1527.4125,3329.10817
Canada,CAN,1996,508.94858,1342.7245,1539.1808,3390.85388
Canada,CAN,1997,527.2064,1403.7892,1597.309,3528.3046
Canada,CAN,1998,498.6286,1454.7723,1656.041,3609.4419
Canada,CAN,1999,479.27606,1407.1923,1705.402,3591.87036
Canada,CAN,2000,454.52444,1454.7485,1763.0468,3672.31974
Canada,CAN,2001,462.9014,1467.3573,1794.1923,3724.451
Canada,CAN,2002,398.45804,1546.8191,1807.2258,3752.50294
Canada,CAN,2003,369.9703,1635.5128,1760.47,3765.9530999999997
Canada,CAN,2004,394.3739,1688.1901,1767.352,3849.916
Canada,CAN,2005,418.35196,1659.3553,1791.5245,3869.23176
Canada,CAN,2006,407.6139,1756.1113,1793.974,3957.6992
Canada,CAN,2007,418.77777,1810.4688,1746.7913,3976.03787
Canada,CAN,2008,420.17862,1782.181,1664.916,3867.2756200000003
Canada,CAN,2009,391.37137,1781.1637,1550.5082,3723.04327
Canada,CAN,2010,415.0936,1868.1313,1495.9108,3779.1357000000003
Canada,CAN,2011,414.22137,1978.6213,1510.7133,3903.55597
Canada,CAN,2012,416.84637,2127.2776,1503.052,4047.1759699999993
Canada,CAN,2013,419.49026,2272.614,1519.2035,4211.30776
Canada,CAN,2014,416.65555,2439.7065,1589.916,4446.27805
Canada,CAN,2015,375.61917,2512.9456,1607.5568,4496.12157
Canada,CAN,2016,381.34,2545.1667,1691.1692,4617.6759
Canada,CAN,2017,369.53778,2751.9355,1748.0621,4869.53538
Canada,CAN,2018,340.3583,2997.575,1800.5444,5138.4776999999995
Canada,CAN,2019,334.60724,3063.6577,1734.476,5132.74094
Canada,CAN,2020,318.4625,2930.347,1697.0734,4945.8829000000005
Canada,CAN,2021,336.04694,3100.7734,1765.0311,5201.85144
Canada,CAN,2022,337.71054,3185.7852,1894.5349,5418.03064
Canada,CAN,2023,352.49915,3229.7332,1950.195,5532.42735
Canada,CAN,2024,318.3414,3374.6255,1994.7085,5687.6754
Canada,CAN,2025,302.63715,3514.414,2062.2717,5879.3228500000005
Chad,TCD,1999,,0.0,,0.0
Chad,TCD,2003,,14.391079,,14.391079
Chad,TCD,2004,,102.74561,,102.74561
Chad,TCD,2005,,105.92504,,105.92504
Chad,TCD,2006,,93.542015,,93.542015
Chad,TCD,2007,,87.68518,,87.68518
Chad,TCD,2008,,77.81223,,77.81223
Chad,TCD,2009,,71.9554,,71.9554
Chad,TCD,2010,,74.46547,,74.46547
Chad,TCD,2011,,69.44532,,69.44532
Chad,TCD,2012,,61.74777,,61.74777
Chad,TCD,2013,,55.358665,,55.358665
Chad,TCD,2014,,54.240368,,54.240368
Chad,TCD,2015,,67.56121,,67.56121
Chad,TCD,2016,,71.3618,,71.3618
Chad,TCD,2017,,60.108273,,60.108273
Chad,TCD,2018,,70.548904,,70.548904
Chad,TCD,2019,,77.494965,,77.494965
Chad,TCD,2020,,77.326004,,77.326004
Chad,TCD,2021,,71.14674,,71.14674
Chad,TCD,2022,,75.57923,,75.57923
Chad,TCD,2023,,81.76247,,81.76247
Chad,TCD,2024,,78.396484,,78.396484
Chad,TCD,2025,,67.79699,,67.79699
China,CHN,1965,,131.53531,,131.53531
China,CHN,1966,,169.2165,,169.2165
China,CHN,1967,,161.42441,,161.42441
China,CHN,1968,,185.9637,,185.9637
China,CHN,1969,,252.8362,,252.8362
China,CHN,1970,,356.4595,28.925762,385.385262
China,CHN,1971,,458.3383,37.6942,496.0325
China,CHN,1972,,531.1421,48.780727,579.922827
China,CHN,1973,,623.4843,60.270405,683.754705
China,CHN,1974,,754.2055,75.892334,830.097834
China,CHN,1975,,896.20776,89.19617,985.40393
China,CHN,1976,,1013.67084,101.794495,1115.465335
China,CHN,1977,,1089.0332,122.1534,1211.1866
China,CHN,1978,,1210.1016,138.38004,1348.48164
China,CHN,1979,,1234.5245,146.24141,1380.76591
China,CHN,1980,,1232.1985,143.82251,1376.02101
China,CHN,1981,3614.604,1177.1886,128.40216,4920.194759999999
China,CHN,1982,3874.5344,1187.6556,120.23845,5182.42845
China,CHN,1983,4154.8174,1233.5941,123.06047,5511.4719700000005
China,CHN,1984,4589.1978,1332.9143,125.27778,6047.389880000001
China,CHN,1985,5072.425,1452.587,130.31711,6655.329110000001
China,CHN,1986,5198.61,1519.9247,138.6824,6857.2171
China,CHN,1987,5396.9014,1560.0482,139.99261,7096.94221
China,CHN,1988,5698.1187,1593.8915,143.72173,7435.73193
China,CHN,1989,6130.173,1600.7532,151.6738,7882.599999999999
China,CHN,1990,6279.5195,1608.5453,154.18338,8042.2481800000005
China,CHN,1991,6323.266,1639.7137,156.11848,8119.09818
China,CHN,1992,6491.7495,1651.9252,159.14209,8302.816789999999
China,CHN,1993,6691.146,1675.0688,168.96878,8535.183579999999
China,CHN,1994,7210.0244,1698.9104,176.97124,9085.906040000002
China,CHN,1995,7912.651,1733.1027,180.912,9826.6657
China,CHN,1996,8121.8066,1843.5876,202.72221,10168.11641
China,CHN,1997,8068.494,1862.312,228.81587,10159.62187
China,CHN,1998,7745.7466,1862.8933,234.62119,9843.26109
China,CHN,1999,7931.644,1863.3586,253.96214,10048.96474
China,CHN,2000,8226.111,1891.2705,274.13962,10391.521120000001
China,CHN,2001,8715.2295,1916.9729,305.67575,10937.87815
China,CHN,2002,9307.322,1940.6515,329.1792,11577.1527
China,CHN,2003,10994.302,1972.2737,352.90436,13319.48006
China,CHN,2004,12873.73,2024.213,417.86133,15315.804329999999
China,CHN,2005,14440.99,2109.1343,497.07965,17047.20395
China,CHN,2006,15449.555,2148.8252,590.1359,18188.5161
China,CHN,2007,16738.865,2166.8809,697.8466,19603.592500000002
China,CHN,2008,17349.283,2214.8125,809.31665,20373.41215
China,CHN,2009,17885.352,2203.7688,859.3975,20948.518299999996
China,CHN,2010,19367.25,2361.053,965.4452,22693.748199999998
China,CHN,2011,21535.068,2359.4421,1061.6561,24956.1662
China,CHN,2012,21789.303,2412.969,1114.7808,25317.0528
China,CHN,2013,22034.137,2441.8264,1218.1072,25694.0706
China,CHN,2014,21680.762,2458.9192,1311.8086,25451.4898
China,CHN,2015,21273.959,2495.3328,1356.6887,25125.980499999998
China,CHN,2016,19671.232,2322.3364,1379.4161,23372.9845
China,CHN,2017,20326.11,2227.2148,1491.9949,24045.319700000004
China,CHN,2018,21352.951,2201.8381,1614.1885,25168.977600000002
China,CHN,2019,21770.871,2228.6338,1767.4144,25766.9192
China,CHN,2020,21988.465,2265.1633,1940.0923,26193.7206
China,CHN,2021,22825.744,2312.986,2092.1692,27230.8992
China,CHN,2022,25015.523,2380.9167,2218.4143,29614.854000000003
China,CHN,2023,25608.953,2430.9724,2342.5835,30382.5089
China,CHN,2024,25916.26,2475.9224,2483.8965,30876.078899999997
China,CHN,2025,26295.787,2513.0918,2641.2344,31450.1132
Colombia,COL,1965,,123.91237,,123.91237
Colombia,COL,1966,,121.46218,,121.46218
Colombia,COL,1967,,117.17435,,117.17435
Colombia,COL,1968,,107.66777,,107.66777
Colombia,COL,1969,,130.65038,,130.65038
Colombia,COL,1970,,136.76793,12.493251,149.26118100000002
Colombia,COL,1971,,135.78943,13.0045,148.79393000000002
Colombia,COL,1972,,123.015465,15.8855,138.900965
Colombia,COL,1973,,115.69473,16.46,132.15473
Colombia,COL,1974,,105.52804,17.1255,122.65354
Colombia,COL,1975,,98.84858,14.91575,113.76433
Colombia,COL,1976,,92.362915,15.148,107.510915
Colombia,COL,1977,,86.84424,17.174751,104.018991
Colombia,COL,1978,,82.55641,22.808249,105.364659
Colombia,COL,1979,,77.65604,26.056002,103.712042
Colombia,COL,1980,,79.09724,27.844751,106.941991
Colombia,COL,1981,32.021763,84.39405,30.519,146.934813
Colombia,COL,1982,35.48201,88.92848,32.536,156.94648999999998
Colombia,COL,1983,40.550415,95.41989,35.745502,171.71580699999998
Colombia,COL,1984,53.259933,104.8947,36.340748,194.49538099999998
Colombia,COL,1985,72.013664,110.73357,37.0675,219.814734
Colombia,COL,1986,86.1612,186.68938,36.1265,308.97708
Colombia,COL,1987,117.11247,236.79889,38.069252,391.980612
Colombia,COL,1988,121.18099,232.53386,36.71075,390.42560000000003
Colombia,COL,1989,151.68288,248.43729,37.1025,437.22267000000005
Colombia,COL,1990,164.24956,271.8334,39.246,475.32895999999994
Colombia,COL,1991,160.74277,262.5844,38.8615,462.18867
Colombia,COL,1992,175.74094,270.61578,39.809,486.16571999999996
Colombia,COL,1993,174.24031,279.4891,38.97375,492.70316
Colombia,COL,1994,181.87984,280.52615,40.2045,502.61048999999997
Colombia,COL,1995,206.55577,360.71124,42.149,609.41601
Colombia,COL,1996,237.24223,387.98355,45.468502,670.6942819999999
Colombia,COL,1997,262.74472,405.1625,56.74,724.6472200000001
Colombia,COL,1998,269.31696,469.95505,64.8955,804.16751
Colombia,COL,1999,262.84103,508.2989,56.929,828.06893
Colombia,COL,2000,306.88058,421.97263,57.358074,786.211284
Colombia,COL,2001,352.37653,369.97833,59.38993,781.7447900000001
Colombia,COL,2002,316.85098,354.0521,59.986813,730.889893
Colombia,COL,2003,401.46042,331.38788,57.499798,790.3480979999999
Colombia,COL,2004,432.4318,324.48898,61.3482,818.26898
Colombia,COL,2005,478.87476,322.2988,64.46344,865.637
Colombia,COL,2006,528.8039,323.06256,67.64682,919.51328
Colombia,COL,2007,558.44556,325.31992,72.57884,956.34432
Colombia,COL,2008,587.2049,360.95447,87.188644,1035.348014
Colombia,COL,2009,581.6551,410.77594,101.118195,1093.549235
Colombia,COL,2010,593.97986,481.3789,108.433876,1183.7926360000001
Colombia,COL,2011,685.4781,560.6426,105.458466,1351.579166
Colombia,COL,2012,711.21136,579.90173,115.25648,1406.36957
Colombia,COL,2013,683.0242,618.5938,132.23476,1433.85276
Colombia,COL,2014,707.6454,606.6536,123.32835,1437.62735
Colombia,COL,2015,692.6424,615.9615,116.10316,1424.7070600000002
Colombia,COL,2016,730.9894,544.14105,119.92117,1395.0516200000002
Colombia,COL,2017,733.3861,523.1395,117.52476,1374.05036
Colombia,COL,2018,702.2291,530.1477,123.76339,1356.14019
Colombia,COL,2019,707.02246,542.61224,126.1822,1375.8169
Colombia,COL,2020,453.77264,479.76053,124.550316,1058.083486
Colombia,COL,2021,508.89645,451.0527,125.66442,1085.61357
Colombia,COL,2022,535.334,462.05707,124.32279,1121.7138599999998
Colombia,COL,2023,553.3347,477.31705,120.612,1151.26375
Colombia,COL,2024,459.49573,474.6074,110.95444,1045.05757
Colombia,COL,2025,383.04053,458.50525,94.13379,935.6795699999999
Congo,COG,1965,,0.82573,,0.82573
Congo,COG,1966,,0.72106,,0.72106
Congo,COG,1967,,0.5815,,0.5815
Congo,COG,1968,,0.50009,,0.50009
Congo,COG,1969,,0.27912,,0.27912
Congo,COG,1970,,0.22096999,,0.22096999
Congo,COG,1971,,0.16282001,,0.16282001
Congo,COG,1972,,3.90768,,3.90768
Congo,COG,1973,,24.31833,,24.31833
Congo,COG,1974,,28.55165,,28.55165
Congo,COG,1975,,20.80607,,20.80607
Congo,COG,1976,,24.422998,,24.422998
Congo,COG,1977,,19.061571,,19.061571
Congo,COG,1978,,28.2609,,28.2609
Congo,COG,1979,,32.122063,,32.122063
Congo,COG,1980,,36.84384,,36.84384
Congo,COG,1981,,47.69463,,47.69463
Congo,COG,1982,,52.95139,,52.95139
Congo,COG,1983,,62.394947,,62.394947
Congo,COG,1984,,70.07075,,70.07075
Congo,COG,1985,,69.04731,,69.04731
Congo,COG,1986,,69.21013,,69.21013
Congo,COG,1987,,73.466705,,73.466705
Congo,COG,1988,,81.851944,,81.851944
Congo,COG,1989,,92.59806,,92.59806
Congo,COG,1990,,93.37727,,93.37727
Congo,COG,1991,,93.66802,,93.66802
Congo,COG,1992,,100.45994,,100.45994
Congo,COG,1993,,110.92694,,110.92694
Congo,COG,1994,,111.20606,,111.20606
Congo,COG,1995,,107.775215,,107.775215
Congo,COG,1996,,120.475174,,120.475174
Congo,COG,1997,,134.74518,,134.74518
Congo,COG,1998,,158.15637,,158.15637
Congo,COG,1999,,159.6449,,159.6449
Congo,COG,2000,,157.21277,,157.21277
Congo,COG,2001,,145.88965,,145.88965
Congo,COG,2002,,140.1276,,140.1276
Congo,COG,2003,,128.00389,,128.00389
Congo,COG,2004,,133.39854,,133.39854
Congo,COG,2005,,146.158,,146.158
Congo,COG,2006,,165.13911,,165.13911
Congo,COG,2007,,133.55975,,133.55975
Congo,COG,2008,,141.85997,,141.85997
Congo,COG,2009,,163.89842,,163.89842
Congo,COG,2010,,186.5655,,186.5655
Congo,COG,2011,,178.15218,,178.15218
Congo,COG,2012,,165.62729,,165.62729
Congo,COG,2013,,143.32234,,143.32234
Congo,COG,2014,,149.92778,,149.92778
Congo,COG,2015,,138.78883,,138.78883
Congo,COG,2016,,138.25708,,138.25708
Congo,COG,2017,,160.49629,,160.49629
Congo,COG,2018,,196.91171,,196.91171
Congo,COG,2019,,200.34785,,200.34785
Congo,COG,2020,,183.19785,,183.19785
Congo,COG,2021,,162.84421,,162.84421
Congo,COG,2022,,159.82117,,159.82117
Congo,COG,2023,,165.6352,,165.6352
Congo,COG,2024,,159.47325,,159.47325
Congo,COG,2025,,165.45473,,165.45473
Czechia,CZE,1981,496.22098,,,496.22098
Czechia,CZE,1982,501.44598,,,501.44598
Czechia,CZE,1983,509.62076,,,509.62076
Czechia,CZE,1984,517.12714,,,517.12714
Czechia,CZE,1985,510.80017,,,510.80017
Czechia,CZE,1986,509.7306,,,509.7306
Czechia,CZE,1987,506.90396,,,506.90396
Czechia,CZE,1988,494.7815,,,494.7815
Czechia,CZE,1989,473.74078,,,473.74078
Czechia,CZE,1990,422.0585,,,422.0585
Czechia,CZE,1991,394.43753,,,394.43753
Czechia,CZE,1992,365.37872,,,365.37872
Czechia,CZE,1993,357.6968,,,357.6968
Czechia,CZE,1994,326.8422,,,326.8422
Czechia,CZE,1995,316.6454,,,316.6454
Czechia,CZE,1996,320.43347,,,320.43347
Czechia,CZE,1997,325.27686,,,325.27686
Czechia,CZE,1998,303.55847,,,303.55847
Czechia,CZE,1999,269.04248,,,269.04248
Czechia,CZE,2000,291.31522,,,291.31522
Czechia,CZE,2001,294.7865,,,294.7865
Czechia,CZE,2002,282.084,,,282.084
Czechia,CZE,2003,283.60004,,,283.60004
Czechia,CZE,2004,272.2294,,,272.2294
Czechia,CZE,2005,274.1188,,,274.1188
Czechia,CZE,2006,277.50995,,,277.50995
Czechia,CZE,2007,276.84058,,,276.84058
Czechia,CZE,2008,264.99173,,,264.99173
Czechia,CZE,2009,242.52397,,,242.52397
Czechia,CZE,2010,242.34268,,,242.34268
Czechia,CZE,2011,244.40384,,,244.40384
Czechia,CZE,2012,235.90388,,,235.90388
Czechia,CZE,2013,206.7583,,,206.7583
Czechia,CZE,2014,197.64938,,,197.64938
Czechia,CZE,2015,196.75519,,,196.75519
Czechia,CZE,2016,187.35568,,,187.35568
Czechia,CZE,2017,177.73419,,,177.73419
Czechia,CZE,2018,171.0091,,,171.0091
Czechia,CZE,2019,156.24455,,,156.24455
Czechia,CZE,2020,118.740425,,,118.740425
Czechia,CZE,2021,122.445816,,,122.445816
Czechia,CZE,2022,132.67432,,,132.67432
Czechia,CZE,2023,113.92237,,,113.92237
Czechia,CZE,2024,95.28993,,,95.28993
Czechia,CZE,2025,96.88002,,,96.88002
Denmark,DNK,1972,,1.1366035,,1.1366035
Denmark,DNK,1973,,1.7002469,,1.7002469
Denmark,DNK,1974,,1.1334981,,1.1334981
Denmark,DNK,1975,,1.7002469,,1.7002469
Denmark,DNK,1976,,2.273207,,2.273207
Denmark,DNK,1977,,5.66749,,5.66749
Denmark,DNK,1978,,4.5339923,,4.5339923
Denmark,DNK,1979,,4.5339923,,4.5339923
Denmark,DNK,1980,,3.4098105,,3.4098105
Denmark,DNK,1981,,8.501235,,8.501235
Denmark,DNK,1982,,19.269466,,19.269466
Denmark,DNK,1983,,24.370207,,24.370207
Denmark,DNK,1984,,26.710182,2.4186,29.128782
Denmark,DNK,1985,,34.00494,11.69685,45.701789999999995
Denmark,DNK,1986,,41.939426,19.838776,61.77820199999999
Denmark,DNK,1987,,52.707653,25.28584,77.993493
Denmark,DNK,1988,,54.55697,24.973087,79.530057
Denmark,DNK,1989,,63.475887,32.0256,95.501487
Denmark,DNK,1990,,68.57663,32.703224,101.279854
Denmark,DNK,1991,,80.478355,41.088234,121.566589
Denmark,DNK,1992,,89.22337,42.798996,132.022366
Denmark,DNK,1993,,95.21384,46.9529,142.16674
Denmark,DNK,1994,,104.84857,50.87366,155.72223
Denmark,DNK,1995,,105.415306,55.085052,160.500358
Denmark,DNK,1996,,118.20676,66.93522,185.14198
Denmark,DNK,1997,,130.35226,81.939125,212.291385
Denmark,DNK,1998,,134.88626,78.867,213.75326
Denmark,DNK,1999,,169.45795,80.85002,250.30797
Denmark,DNK,2000,,206.29353,84.994865,291.28839500000004
Denmark,DNK,2001,,197.22864,87.3835,284.61214
Denmark,DNK,2002,,210.26387,87.570564,297.834434
Denmark,DNK,2003,,208.56363,82.93448,291.49811
Denmark,DNK,2004,,221.63766,98.32064,319.9583
Denmark,DNK,2005,,215.35074,109.1301,324.48084
Denmark,DNK,2006,,195.8336,108.42959,304.26319
Denmark,DNK,2007,,176.41371,96.1517,272.56541000000004
Denmark,DNK,2008,,163.23248,104.90115,268.13363000000004
Denmark,DNK,2009,,150.0611,87.56752,237.62862
Denmark,DNK,2010,,141.38098,85.35939,226.74036999999998
Denmark,DNK,2011,,127.23942,68.57123,195.81065
Denmark,DNK,2012,,116.06729,59.91195,175.97924
Denmark,DNK,2013,,100.9822,49.735855,150.718055
Denmark,DNK,2014,,94.556656,48.006546,142.563202
Denmark,DNK,2015,,89.43252,47.935455,137.367975
Denmark,DNK,2016,,80.53047,47.001026,127.531496
Denmark,DNK,2017,,78.35093,50.500286,128.85121600000002
Denmark,DNK,2018,,65.673004,42.927612,108.600616
Denmark,DNK,2019,,58.35043,32.025566,90.375996
Denmark,DNK,2020,,40.940006,13.796929,54.736934999999995
Denmark,DNK,2021,,37.643425,14.660419,52.303844
Denmark,DNK,2022,,37.03992,14.723674,51.763594000000005
Denmark,DNK,2023,,33.983025,13.5122595,47.4952845
Denmark,DNK,2024,,34.374386,16.762222,51.136608
Denmark,DNK,2025,,41.053238,30.698574,71.751812
Ecuador,ECU,1965,,4.9867253,,4.9867253
Ecuador,ECU,1966,,4.3633847,,4.3633847
Ecuador,ECU,1967,,3.7400439,,3.7400439
Ecuador,ECU,1968,,3.1252425,,3.1252425
Ecuador,ECU,1969,,2.4933627,,2.4933627
Ecuador,ECU,1970,,2.4933627,,2.4933627
Ecuador,ECU,1971,,2.4933627,,2.4933627
Ecuador,ECU,1972,,48.75378,,48.75378
Ecuador,ECU,1973,,130.2782,,130.2782
Ecuador,ECU,1974,,110.3313,,110.3313
Ecuador,ECU,1975,,100.35785,,100.35785
Ecuador,ECU,1976,,117.50911,,117.50911
Ecuador,ECU,1977,,114.43729,,114.43729
Ecuador,ECU,1978,,126.6467,,126.6467
Ecuador,ECU,1979,,134.1268,,134.1268
Ecuador,ECU,1980,,128.24379,,128.24379
Ecuador,ECU,1981,,132.25677,,132.25677
Ecuador,ECU,1982,,132.25677,,132.25677
Ecuador,ECU,1983,,149.08698,,149.08698
Ecuador,ECU,1984,,162.16396,,162.16396
Ecuador,ECU,1985,,177.047,,177.047
Ecuador,ECU,1986,,184.52708,,184.52708
