Entity,Code,Year,Coal production,Oil production,Gas production
Indonesia,IDN,2016,2742.3064,496.00772,852.7792
Indonesia,IDN,2017,2691.0933,476.2169,831.9047
Indonesia,IDN,2018,3178.2073,458.87897,829.79193
Indonesia,IDN,2019,3566.6284,443.38217,755.74695
Indonesia,IDN,2020,3271.4934,422.56863,664.38885
Indonesia,IDN,2021,3522.2769,392.26587,665.4733
Indonesia,IDN,2022,3875.8389,366.00745,654.9914
Indonesia,IDN,2023,4370.5825,361.62506,681.4389
Indonesia,IDN,2024,4714.16,347.63095,713.88745
Indonesia,IDN,2025,4454.129,348.19934,718.1722
Iran,IRN,1965,,1112.55,
Iran,IRN,1966,,1243.164,
Iran,IRN,1967,,1517.8029,
Iran,IRN,1968,,1660.5338,
Iran,IRN,1969,,1968.5372,
Iran,IRN,1970,,2239.7864,34.95454
Iran,IRN,1971,,2659.6023,84.544
Iran,IRN,1972,,2950.6582,114.00435
Iran,IRN,1973,,3435.2354,125.98127
Iran,IRN,1974,,3526.1836,130.7201
Iran,IRN,1975,,3133.9348,136.17853
Iran,IRN,1976,,3453.717,138.73764
Iran,IRN,1977,,3321.8525,140.884
Iran,IRN,1978,,3079.8574,88.254166
Iran,IRN,1979,,1866.4425,85.00565
Iran,IRN,1980,,862.45776,45.35404
Iran,IRN,1981,,769.4381,49.280403
Iran,IRN,1982,,1396.675,67.49103
Iran,IRN,1983,,1428.5646,77.13311
Iran,IRN,1984,,1192.2871,89.78872
Iran,IRN,1985,,1283.3833,96.86438
Iran,IRN,1986,,1194.3988,93.05475
Iran,IRN,1987,,1357.5194,113.91767
Iran,IRN,1988,,1365.1671,123.67468
Iran,IRN,1989,,1672.8422,156.16837
Iran,IRN,1990,,1893.2346,247.18037
Iran,IRN,1991,,2027.9333,291.9969
Iran,IRN,1992,,2043.1451,309.0442
Iran,IRN,1993,,2143.3389,165.13165
Iran,IRN,1994,,2151.3699,262.31458
Iran,IRN,1995,,2156.8591,318.67996
Iran,IRN,1996,,2170.6436,374.79385
Iran,IRN,1997,,2174.3757,393.79935
Iran,IRN,1998,,2218.8591,444.71783
Iran,IRN,1999,,2071.5051,529.8003
Iran,IRN,2000,,2229.0667,563.3661
Iran,IRN,2001,,2207.4316,626.05237
Iran,IRN,2002,,2083.1982,744.47144
Iran,IRN,2003,,2350.3044,780.8762
Iran,IRN,2004,,2428.7239,910.4013
Iran,IRN,2005,,2417.5408,966.12524
Iran,IRN,2006,,2449.531,1052.7727
Iran,IRN,2007,,2480.1643,1180.1443
Iran,IRN,2008,,2505.3982,1235.6742
Iran,IRN,2009,,2409.9597,1357.3561
Iran,IRN,2010,,2465.9385,1439.1016
Iran,IRN,2011,,2471.7043,1509.8625
Iran,IRN,2012,,2098.9683,1569.3575
Iran,IRN,2013,,1973.2856,1575.2805
Iran,IRN,2014,,2024.1608,1754.506
Iran,IRN,2015,,2096.2253,1835.4789
Iran,IRN,2016,,2513.76,1993.4192
Iran,IRN,2017,,2727.699,2138.5007
Iran,IRN,2018,,2598.6675,2201.2517
Iran,IRN,2019,,1912.266,2283.1396
Iran,IRN,2020,,1741.9359,2357.7551
Iran,IRN,2021,,2026.462,2428.488
Iran,IRN,2022,,2131.9023,2477.0579
Iran,IRN,2023,,2511.3992,2597.375
Iran,IRN,2024,,2754.3894,2622.0337
Iran,IRN,2025,,2816.1655,2648.254
Iraq,IRQ,1965,,752.17535,
Iraq,IRQ,1966,,797.43195,
Iraq,IRQ,1967,,703.48157,
Iraq,IRQ,1968,,863.37915,
Iraq,IRQ,1969,,871.33185,
Iraq,IRQ,1970,,887.37213,7.41
Iraq,IRQ,1971,,970.4379,8.7875
Iraq,IRQ,1972,,842.125,8.882501
Iraq,IRQ,1973,,1156.0471,8.645
Iraq,IRQ,1974,,1131.332,7.9420004
Iraq,IRQ,1975,,1299.1066,12.3025
Iraq,IRQ,1976,,1390.0803,17.1475
Iraq,IRQ,1977,,1348.9895,11.191
Iraq,IRQ,1978,,1472.1066,11.5995
Iraq,IRQ,1979,,1996.2805,16.6345
Iraq,IRQ,1980,,1524.3804,12.1695
Iraq,IRQ,1981,,517.584,5.89
Iraq,IRQ,1982,,564.10254,6.46
Iraq,IRQ,1983,,632.14026,4.465
Iraq,IRQ,1984,,704.0628,5.605
Iraq,IRQ,1985,,812.2264,8.075
Iraq,IRQ,1986,,1083.7975,14.725
Iraq,IRQ,1987,,1363.688,35.625
Iraq,IRQ,1988,,1589.8123,53.2
Iraq,IRQ,1989,,1616.1876,61.274998
Iraq,IRQ,1990,,1224.6495,37.809998
Iraq,IRQ,1991,,162.1561,16.53
Iraq,IRQ,1992,,304.08456,21.565
Iraq,IRQ,1993,,259.72107,24.225
Iraq,IRQ,1994,,288.36444,30.115
Iraq,IRQ,1995,,302.68613,30.115
Iraq,IRQ,1996,,332.232,30.78
Iraq,IRQ,1997,,664.58966,28.975
Iraq,IRQ,1998,,1211.6783,28.025002
Iraq,IRQ,1999,,1491.8107,30.21
Iraq,IRQ,2000,,1497.8922,29.925001
Iraq,IRQ,2001,,1440.6339,26.220001
Iraq,IRQ,2002,,1208.0497,22.42
Iraq,IRQ,2003,,767.865,14.82
Iraq,IRQ,2004,,1162.3728,9.5
Iraq,IRQ,2005,,1045.9281,13.775
Iraq,IRQ,2006,,1139.9895,13.775
Iraq,IRQ,2007,,1222.1901,45.429573
Iraq,IRQ,2008,,1387.679,64.57625
Iraq,IRQ,2009,,1392.5465,68.5273
Iraq,IRQ,2010,,1405.0623,71.35259
Iraq,IRQ,2011,,1579.3668,63.0192
Iraq,IRQ,2012,,1759.7953,63.413452
Iraq,IRQ,2013,,1767.0057,70.72655
Iraq,IRQ,2014,,1846.9589,75.30834
Iraq,IRQ,2015,,2275.0127,73.01097
Iraq,IRQ,2016,,2530.7146,98.95578
Iraq,IRQ,2017,,2586.301,101.17798
Iraq,IRQ,2018,,2640.1548,105.73736
Iraq,IRQ,2019,,2723.9797,109.66854
Iraq,IRQ,2020,,2349.7002,70.053535
Iraq,IRQ,2021,,2335.6458,91.069595
Iraq,IRQ,2022,,2573.8367,92.89099
Iraq,IRQ,2023,,2477.664,104.1485
Iraq,IRQ,2024,,2449.9346,105.18999
Iraq,IRQ,2025,,2496.1304,109.39759
Israel,ISR,1970,,,1.2773637
Israel,ISR,1971,,,1.1956639
Israel,ISR,1972,,,1.1819577
Israel,ISR,1973,,,0.5130417
Israel,ISR,1974,,,0.62699115
Israel,ISR,1975,,,0.5729725
Israel,ISR,1976,,,0.5520103
Israel,ISR,1977,,,0.5485164
Israel,ISR,1978,,,0.53964776
Israel,ISR,1979,,,0.38431084
Israel,ISR,1980,,,0.018274918
Israel,ISR,1981,,,0.019349916
Israel,ISR,1982,,,0.43080443
Israel,ISR,1983,,,0.6103286
Israel,ISR,1984,,,0.5329292
Israel,ISR,1985,,,0.5014855
Israel,ISR,1986,,,0.37597972
Israel,ISR,1987,,,0.42838585
Israel,ISR,1988,,,0.3931797
Israel,ISR,1989,,,0.36092973
Israel,ISR,1990,,,0.3122861
Israel,ISR,1991,,,0.25988027
Israel,ISR,1992,,,0.22225527
Israel,ISR,1993,,,0.22144917
Israel,ISR,1994,,,0.20451778
Israel,ISR,1995,,,0.23838027
Israel,ISR,1996,,,0.14969306
Israel,ISR,1997,,,0.17871806
Israel,ISR,1998,,,0.11233695
Israel,ISR,1999,,,0.101049446
Israel,ISR,2000,,,0.09083722
Israel,ISR,2001,,,0.09513722
Israel,ISR,2002,,,0.08492472
Israel,ISR,2003,,,0.07713083
Israel,ISR,2004,,,11.32024
Israel,ISR,2005,,,15.710523
Israel,ISR,2006,,,21.952484
Israel,ISR,2007,,,26.175337
Israel,ISR,2008,,,32.614826
Israel,ISR,2009,,,25.340372
Israel,ISR,2010,,,30.750114
Israel,ISR,2011,,,40.43071
Israel,ISR,2012,,,23.659595
Israel,ISR,2013,,,60.63382
Israel,ISR,2014,,,71.465546
Israel,ISR,2015,,,78.66829
Israel,ISR,2016,,,88.35931
Israel,ISR,2017,,,93.39483
Israel,ISR,2018,,,99.38046
Israel,ISR,2019,,,99.61799
Israel,ISR,2020,,,146.69543
Israel,ISR,2021,,,183.27429
Israel,ISR,2022,,,208.45195
Israel,ISR,2023,,,234.67479
Israel,ISR,2024,,,258.42676
Israel,ISR,2025,,,259.40213
Italy,ITA,1965,,26.493141,
Italy,ITA,1966,,21.515501,
Italy,ITA,1967,,20.03849,
Italy,ITA,1968,,18.92201,
Italy,ITA,1969,,18.50333,
Italy,ITA,1970,,17.46826,125.815506
Italy,ITA,1971,,15.735391,128.202
Italy,ITA,1972,,14.072301,135.87325
Italy,ITA,1973,,12.8511505,146.7525
Italy,ITA,1974,,12.8395195,146.48451
Italy,ITA,1975,,14.36305,139.61826
Italy,ITA,1976,,15.03759,150.02875
Italy,ITA,1977,,14.49098,131.612
Italy,ITA,1978,,17.31707,131.455
Italy,ITA,1979,,19.96871,128.2585
Italy,ITA,1980,,19.85241,119.35625
Italy,ITA,1981,,17.29381,133.75874
Italy,ITA,1982,,20.50369,137.34074
Italy,ITA,1983,,26.06283,123.1495
Italy,ITA,1984,,26.43499,130.33925
Italy,ITA,1985,,27.725922,134.19225
Italy,ITA,1986,,29.74954,150.37625
Italy,ITA,1987,,45.76405,154.11826
Italy,ITA,1988,,56.25431,156.64076
Italy,ITA,1989,,53.54452,160.11275
Italy,ITA,1990,,54.28884,163.166
Italy,ITA,1991,,50.381157,164.11075
Italy,ITA,1992,,52.34663,171.35075
Italy,ITA,1993,,53.9632,182.3775
Italy,ITA,1994,,56.92885,192.42624
Italy,ITA,1995,,60.89468,190.112
Italy,ITA,1996,,63.40676,190.30876
Italy,ITA,1997,,69.29147,184.85886
Italy,ITA,1998,,65.39499,182.38165
Italy,ITA,1999,,58.324276,167.68134
Italy,ITA,2000,,53.33468,159.58687
Italy,ITA,2001,,47.642704,146.24725
Italy,ITA,2002,,64.32849,140.30432
Italy,ITA,2003,,64.78059,133.22165
Italy,ITA,2004,,63.32429,124.35959
Italy,ITA,2005,,71.06747,115.823166
Italy,ITA,2006,,67.237335,105.344536
Italy,ITA,2007,,68.14642,93.12675
Italy,ITA,2008,,60.97303,88.15178
Italy,ITA,2009,,53.18491,76.323944
Italy,ITA,2010,,59.37955,80.06565
Italy,ITA,2011,,61.7427,80.47827
Italy,ITA,2012,,62.760258,81.958046
Italy,ITA,2013,,63.983097,73.67495
Italy,ITA,2014,,67.04618,68.095566
Italy,ITA,2015,,63.61849,64.49688
Italy,ITA,2016,,43.723183,55.09763
Italy,ITA,2017,,48.242237,52.730587
Italy,ITA,2018,,54.613583,51.891968
Italy,ITA,2019,,49.759743,46.212475
Italy,ITA,2020,,63.075954,39.120907
Italy,ITA,2021,,57.15194,31.841406
Italy,ITA,2022,,52.54666,31.58104
Italy,ITA,2023,,50.159775,28.462662
Italy,ITA,2024,,51.81511,28.000662
Italy,ITA,2025,,45.061577,32.643906
Japan,JPN,1981,113.17466,,
Japan,JPN,1982,114.60849,,
Japan,JPN,1983,111.02901,,
Japan,JPN,1984,108.360664,,
Japan,JPN,1985,106.60346,,
Japan,JPN,1986,104.19545,,
Japan,JPN,1987,84.93133,,
Japan,JPN,1988,73.0865,,
Japan,JPN,1989,66.31803,,
Japan,JPN,1990,53.7573,,
Japan,JPN,1991,52.39059,,
Japan,JPN,1992,49.461926,,
Japan,JPN,1993,46.98883,,
Japan,JPN,1994,45.101463,,
Japan,JPN,1995,40.74101,,
Japan,JPN,1996,42.1728,,
Japan,JPN,1997,27.789793,,
Japan,JPN,1998,23.81982,,
Japan,JPN,1999,25.446857,,
Japan,JPN,2000,18.878025,,
Japan,JPN,2001,19.300219,,
Japan,JPN,2002,8.259577,,
Japan,JPN,2003,8.069427,,
Japan,JPN,2004,8.073004,,
Japan,JPN,2005,6.716301,,
Japan,JPN,2006,8.201802,,
Japan,JPN,2007,8.584544,,
Japan,JPN,2008,7.4049506,,
Japan,JPN,2009,7.724134,,
Japan,JPN,2010,5.5307794,,
Japan,JPN,2011,7.668947,,
Japan,JPN,2012,7.967745,,
Japan,JPN,2013,8.15816,,
Japan,JPN,2014,8.862289,,
Japan,JPN,2015,7.9357557,,
Japan,JPN,2016,9.085345,,
Japan,JPN,2017,9.411325,,
Japan,JPN,2018,6.714966,,
Japan,JPN,2019,4.8931074,,
Japan,JPN,2020,4.9812713,,
Japan,JPN,2021,4.54733,,
Japan,JPN,2022,4.6985197,,
Japan,JPN,2023,4.46592,,
Japan,JPN,2024,3.6518202,,
Japan,JPN,2025,3.16336,,
Kazakhstan,KAZ,1985,666.0592,263.5358,38.678776
Kazakhstan,KAZ,1986,699.6717,270.8627,41.28761
Kazakhstan,KAZ,1987,722.75964,279.81778,44.74006
Kazakhstan,KAZ,1988,725.01624,290.2848,50.574482
Kazakhstan,KAZ,1989,699.64404,295.402,47.568653
Kazakhstan,KAZ,1990,663.75806,300.054,50.429157
Kazakhstan,KAZ,1991,657.50616,309.358,55.899197
Kazakhstan,KAZ,1992,637.49243,300.054,57.511993
Kazakhstan,KAZ,1993,561.884,267.49,47.39426
Kazakhstan,KAZ,1994,524.65326,236.22856,31.815702
Kazakhstan,KAZ,1995,417.73364,239.96178,41.9384
Kazakhstan,KAZ,1996,385.17813,267.03644,46.25006
Kazakhstan,KAZ,1997,365.8395,299.80975,57.522625
Kazakhstan,KAZ,1998,352.5381,301.74036,56.343693
Kazakhstan,KAZ,1999,294.3863,350.42352,70.50866
Kazakhstan,KAZ,2000,377.23193,410.73672,81.82305
Kazakhstan,KAZ,2001,398.2389,466.25833,82.30441
Kazakhstan,KAZ,2002,370.43228,549.7617,100.02249
Kazakhstan,KAZ,2003,425.06433,598.34375,117.65905
Kazakhstan,KAZ,2004,435.73383,691.95593,164.0192
Kazakhstan,KAZ,2005,433.2806,715.0833,189.83255
Kazakhstan,KAZ,2006,481.79077,755.9872,198.51454
Kazakhstan,KAZ,2007,490.80515,780.6731,225.09683
Kazakhstan,KAZ,2008,557.57513,821.9061,251.19086
Kazakhstan,KAZ,2009,504.95688,889.495,260.1371
Kazakhstan,KAZ,2010,552.4007,926.73303,272.46854
Kazakhstan,KAZ,2011,578.6068,931.1082,286.73767
Kazakhstan,KAZ,2012,600.4887,921.381,290.19424
Kazakhstan,KAZ,2013,597.50604,951.18286,304.45566
Kazakhstan,KAZ,2014,580.8007,940.004,327.73605
Kazakhstan,KAZ,2015,460.30402,924.0779,271.43234
Kazakhstan,KAZ,2016,487.20987,907.50867,309.2923
Kazakhstan,KAZ,2017,534.19403,1002.44324,363.78152
Kazakhstan,KAZ,2018,549.04486,1050.881,391.78378
Kazakhstan,KAZ,2019,522.38556,1053.1604,334.95978
Kazakhstan,KAZ,2020,515.37787,996.1863,306.1421
Kazakhstan,KAZ,2021,533.34015,998.7588,266.95502
Kazakhstan,KAZ,2022,540.9845,979.6635,276.00665
Kazakhstan,KAZ,2023,558.4353,1046.4291,295.3611
Kazakhstan,KAZ,2024,532.89703,1020.486,333.82675
Kazakhstan,KAZ,2025,568.4669,1155.7378,383.91223
Kuwait,KWT,1965,,1384.1022,
Kuwait,KWT,1966,,1460.2218,
Kuwait,KWT,1967,,1469.943,
Kuwait,KWT,1968,,1548.2809,
Kuwait,KWT,1969,,1638.7595,
Kuwait,KWT,1970,,1765.4216,19.351501
Kuwait,KWT,1971,,1890.4507,19.987999
Kuwait,KWT,1972,,1946.2715,23.626501
Kuwait,KWT,1973,,1788.6992,26.467
Kuwait,KWT,1974,,1510.3931,27.8445
Kuwait,KWT,1975,,1236.8494,30.514
Kuwait,KWT,1976,,1278.2631,36.708
Kuwait,KWT,1977,,1172.0682,40.023502
Kuwait,KWT,1978,,1265.1078,44.8495
Kuwait,KWT,1979,,1507.4767,59.384502
Kuwait,KWT,1980,,1009.875,38.6745
Kuwait,KWT,1981,,681.79614,44.498
Kuwait,KWT,1982,,496.1857,34.912502
Kuwait,KWT,1983,,639.71454,38.3325
Kuwait,KWT,1984,,706.256,41.572
Kuwait,KWT,1985,,645.34283,39.899998
Kuwait,KWT,1986,,690.7675,54.435
Kuwait,KWT,1987,,606.09753,45.41
Kuwait,KWT,1988,,733.22754,64.979996
Kuwait,KWT,1989,,795.61633,77.52
Kuwait,KWT,1990,,544.2467,39.805
Kuwait,KWT,1991,,107.19352,4.75
Kuwait,KWT,1992,,627.50287,24.89
Kuwait,KWT,1993,,1123.2484,51.489998
Kuwait,KWT,1994,,1202.0442,56.715
Kuwait,KWT,1995,,1219.8584,88.141
Kuwait,KWT,1996,,1222.6143,88.369
Kuwait,KWT,1997,,1222.4785,88.065
Kuwait,KWT,1998,,1279.338,90.1645
Kuwait,KWT,1999,,1192.7302,82.536
Kuwait,KWT,2000,,1278.0026,91.2
Kuwait,KWT,2001,,1238.9849,90.25
Kuwait,KWT,2002,,1148.5774,82.744995
Kuwait,KWT,2003,,1344.474,95
Kuwait,KWT,2004,,1433.8256,103.549995
Kuwait,KWT,2005,,1516.6808,116.85
Kuwait,KWT,2006,,1555.5902,117.895
Kuwait,KWT,2007,,1512.2474,106.96999
Kuwait,KWT,2008,,1584.2684,120.65
Kuwait,KWT,2009,,1407.5664,109.1455
Kuwait,KWT,2010,,1435.0907,111.4635
Kuwait,KWT,2011,,1638.5555,128.5635
Kuwait,KWT,2012,,1790.6489,147.3925
Kuwait,KWT,2013,,1761.1348,154.95638
Kuwait,KWT,2014,,1747.117,142.77338
Kuwait,KWT,2015,,1724.1123,160.6355
Kuwait,KWT,2016,,1776.3003,164.26451
Kuwait,KWT,2017,,1685.9867,162.4664
Kuwait,KWT,2018,,1707.8542,168.50893
Kuwait,KWT,2019,,1667.5315,132.544
Kuwait,KWT,2020,,1525.7699,122.388504
Kuwait,KWT,2021,,1511.8312,120.916084
Kuwait,KWT,2022,,1691.8933,131.8885
Kuwait,KWT,2023,,1622.462,147.6948
Kuwait,KWT,2024,,1534.6705,155.0875
Kuwait,KWT,2025,,1566.0848,155.29651
Libya,LBY,1965,,674.328,
Libya,LBY,1966,,833.5137,
Libya,LBY,1967,,957.87744,
Libya,LBY,1968,,1440.4755,
Libya,LBY,1969,,1717.8782,
Libya,LBY,1970,,1855.5074,2.793
Libya,LBY,1971,,1519.857,6.7260003
Libya,LBY,1972,,1242.3125,26.904001
Libya,LBY,1973,,1216.8771,43.0445
Libya,LBY,1974,,855.80133,38.7125
Libya,LBY,1975,,831.915,44.0325
Libya,LBY,1976,,1087.3124,45.4005
Libya,LBY,1977,,1158.6451,47.9845
Libya,LBY,1978,,1112.3861,48.6495
Libya,LBY,1979,,1175.4906,64.457504
Libya,LBY,1980,,1026.7806,49.115
Libya,LBY,1981,,687.5084,29.925001
Libya,LBY,1982,,644.2256,31.824999
Libya,LBY,1983,,631.85297,35.245
Libya,LBY,1984,,561.07214,43.699997
Libya,LBY,1985,,562.7875,49.399998
Libya,LBY,1986,,583.7657,53.2
Libya,LBY,1987,,550.04926,47.5
Libya,LBY,1988,,578.15985,52.25
Libya,LBY,1989,,638.3156,64.6
Libya,LBY,1990,,782.02484,58.9
Libya,LBY,1991,,789.593,62.129997
Libya,LBY,1992,,810.60046,64.315
Libya,LBY,1993,,768.99756,60.42
Libya,LBY,1994,,785.0266,60.705
Libya,LBY,1995,,789.593,60.23
Libya,LBY,1996,,797.65686,60.99
Libya,LBY,1997,,815.15454,62.415
Libya,LBY,1998,,809.3637,60.42
Libya,LBY,1999,,778.9636,49.399998
Libya,LBY,2000,,808.26874,55.86
Libya,LBY,2001,,779.8012,58.71
Libya,LBY,2002,,750.7623,56.050003
Libya,LBY,2003,,811.5366,52.25
Libya,LBY,2004,,889.9973,76.57
Libya,LBY,2005,,953.2687,107.35
Libya,LBY,2006,,983.5369,125.3525
Libya,LBY,2007,,1005.20807,145.15999
Libya,LBY,2008,,990.91705,151.05
Libya,LBY,2009,,913.5877,151.05
Libya,LBY,2010,,949.3162,
Libya,LBY,2011,,278.3723,
Libya,LBY,2012,,810.21533,152.665
Libya,LBY,2013,,554.64984,161.40501
Libya,LBY,2014,,269.78534,157.605
Libya,LBY,2015,,225.18323,143.925
Libya,LBY,2016,,212.00618,177.84
Libya,LBY,2017,,489.69778,196.555
Libya,LBY,2018,,621.0978,220.59
Libya,LBY,2019,,652.9731,254.88501
Libya,LBY,2020,,227.90735,198.835
Libya,LBY,2021,,683.33057,123.595
Libya,LBY,2022,,603.0263,119.415
Libya,LBY,2023,,673.7414,116.565
Libya,LBY,2024,,648.06055,123.595
Libya,LBY,2025,,768.2899,117.257935
Low-income countries,OWID_LIC,1968,,12.19484,
Low-income countries,OWID_LIC,1969,,30.693363,
Low-income countries,OWID_LIC,1970,,49.22521,
Low-income countries,OWID_LIC,1971,,61.386726,
Low-income countries,OWID_LIC,1972,,67.94268,
Low-income countries,OWID_LIC,1973,,64.282326,
Low-income countries,OWID_LIC,1974,,74.70649,
Low-income countries,OWID_LIC,1975,,111.19105,0
Low-income countries,OWID_LIC,1976,,116.722046,0.314
Low-income countries,OWID_LIC,1977,,105.978966,0.3495
Low-income countries,OWID_LIC,1978,,103.66249,0.337
Low-income countries,OWID_LIC,1979,,96.71305,0.3475
Low-income countries,OWID_LIC,1980,,91.751656,0.46775
Low-income countries,OWID_LIC,1981,,94.975685,0.472
Low-income countries,OWID_LIC,1982,,89.76361,0.4925
Low-income countries,OWID_LIC,1983,,93.238335,0.7475
Low-income countries,OWID_LIC,1984,,94.07448,1.2624999
Low-income countries,OWID_LIC,1985,,92.25454,1.5
Low-income countries,OWID_LIC,1986,,121.62012,3.79275
Low-income countries,OWID_LIC,1987,,148.01161,3.7342498
Low-income countries,OWID_LIC,1988,,250.3525,8.833501
Low-income countries,OWID_LIC,1989,,295.99164,14.4592495
Low-income countries,OWID_LIC,1990,,336.47385,15.92175
Low-income countries,OWID_LIC,1991,,382.55496,18.583502
Low-income countries,OWID_LIC,1992,,399.62476,19.221998
Low-income countries,OWID_LIC,1993,,443.35513,19.025
Low-income countries,OWID_LIC,1994,,517.24835,20.623
Low-income countries,OWID_LIC,1995,,539.27136,26.0055
Low-income countries,OWID_LIC,1996,,539.1375,27.7095
Low-income countries,OWID_LIC,1997,,544.6961,42.978
Low-income countries,OWID_LIC,1998,,549.0555,54.193752
Low-income countries,OWID_LIC,1999,,593.3634,53.7225
Low-income countries,OWID_LIC,2000,,673.17285,53.7225
Low-income countries,OWID_LIC,2001,,716.74915,55.042
Low-income countries,OWID_LIC,2002,,766.6959,60.885498
Low-income countries,OWID_LIC,2003,,778.3998,64.56125
Low-income countries,OWID_LIC,2004,,775.5501,59.377502
Low-income countries,OWID_LIC,2005,,756.25836,57.4925
Low-income countries,OWID_LIC,2006,,745.00073,58.906246
Low-income countries,OWID_LIC,2007,,776.38873,56.550003
Low-income countries,OWID_LIC,2008,,740.6838,55.6075
Low-income countries,OWID_LIC,2009,,736.1694,61.356747
Low-income countries,OWID_LIC,2010,,720.8732,84.2595
Low-income countries,OWID_LIC,2011,,551.484,74.17475
Low-income countries,OWID_LIC,2012,,328.76547,60.79125
Low-income countries,OWID_LIC,2013,,316.9628,49.9525
Low-income countries,OWID_LIC,2014,,309.28104,46.1825
Low-income countries,OWID_LIC,2015,,253.80713,40.5275
Low-income countries,OWID_LIC,2016,,229.7204,35.34375
Low-income countries,OWID_LIC,2017,,231.45512,37.5115
Low-income countries,OWID_LIC,2018,,255.06082,32.70475
Low-income countries,OWID_LIC,2019,,282.05542,30.442749
Low-income countries,OWID_LIC,2020,,274.89316,25.824501
Low-income countries,OWID_LIC,2021,,259.04272,39.679253
Low-income countries,OWID_LIC,2022,,250.2951,34.40125
Low-income countries,OWID_LIC,2023,,249.16759,35.15525
Low-income countries,OWID_LIC,2024,,192.3403,35.15525
Low-income countries,OWID_LIC,2025,,189.81058,33.09063
Lower-middle-income countries,OWID_LMC,1965,,2417.2542,
Lower-middle-income countries,OWID_LMC,1966,,2462.3494,
Lower-middle-income countries,OWID_LMC,1967,,2532.0742,
Lower-middle-income countries,OWID_LMC,1968,,2525.5193,
Lower-middle-income countries,OWID_LMC,1969,,2821.746,
Lower-middle-income countries,OWID_LMC,1970,,3291.722,123.37839
Lower-middle-income countries,OWID_LMC,1971,,3457.3784,123.794266
Lower-middle-income countries,OWID_LMC,1972,,3407.0981,136.85889
Lower-middle-income countries,OWID_LMC,1973,,3633.7441,168.95062
Lower-middle-income countries,OWID_LMC,1974,,3509.986,183.07603
Lower-middle-income countries,OWID_LMC,1975,,2897.501,180.96759
Lower-middle-income countries,OWID_LMC,1976,,3088.2285,218.66452
Lower-middle-income countries,OWID_LMC,1977,,3120.1804,239.79036
Lower-middle-income countries,OWID_LMC,1978,,3032.1812,248.8871
Lower-middle-income countries,OWID_LMC,1979,,3433.5986,285.10382
Lower-middle-income countries,OWID_LMC,1980,,3191.255,313.68756
Lower-middle-income countries,OWID_LMC,1981,771.80756,2887.9595,342.146
Lower-middle-income countries,OWID_LMC,1982,764.6515,2736.4666,373.8546
Lower-middle-income countries,OWID_LMC,1983,811.6183,2786.5469,385.08823
Lower-middle-income countries,OWID_LMC,1984,850.83057,2997.8694,419.74673
Lower-middle-income countries,OWID_LMC,1985,894.0711,3090.2363,769.7445
Lower-middle-income countries,OWID_LMC,1986,966.56384,3158.7124,866.2494
Lower-middle-income countries,OWID_LMC,1987,1059.6078,3199.078,899.93616
Lower-middle-income countries,OWID_LMC,1988,1134.247,3334.7314,940.9573
Lower-middle-income countries,OWID_LMC,1989,1238.0577,3603.7664,997.0738
Lower-middle-income countries,OWID_LMC,1990,1331.5613,3766.9944,1031.4475
Lower-middle-income countries,OWID_LMC,1991,1418.4907,4021.9385,1072.271
Lower-middle-income countries,OWID_LMC,1992,1488.5596,4082.3347,1100.4209
Lower-middle-income countries,OWID_LMC,1993,1543.4797,4108.335,1187.9844
Lower-middle-income countries,OWID_LMC,1994,1573.0784,4241.363,1249.8114
Lower-middle-income countries,OWID_LMC,1995,1652.8451,4490.247,1329.9092
Lower-middle-income countries,OWID_LMC,1996,1760.4786,4642.9883,1409.7106
Lower-middle-income countries,OWID_LMC,1997,1824.5193,4740.043,1443.9995
Lower-middle-income countries,OWID_LMC,1998,1826.2241,4840.3994,1553.8462
Lower-middle-income countries,OWID_LMC,1999,1786.3726,4536.8545,1544.401
Lower-middle-income countries,OWID_LMC,2000,1896.1355,4669.2417,1721.7477
Lower-middle-income countries,OWID_LMC,2001,1918.6904,4649.233,1897.795
Lower-middle-income countries,OWID_LMC,2002,1998.6663,4507.326,1995.4697
